id,title
61848,行政院長賴清德日在立法院表示在年美艦通過台海就有次院長說法引起外界關注不過相隔才天
61875,普悠瑪事故賴清德點裁示這一次要痛下決心改革
61871,重提大群館宿舍爭議侯友宜一切合法繳稅
61883,以賴揆說法為準國防部年美艦次通過海峽
61886,台北市長柯文哲今日質疑國民黨新北市長候選人侯友宜大群館免繳房屋稅爭議被解讀是助攻綠營新北市選戰對此
61896,時速過彎道賴揆搭首班普悠瑪比出
61908,侯友宜大群館免繳房屋稅蘇貞昌要修法遏止投機
61910,嗆聲高思博基進黨議員候選人再立新看板
61905,南市長選戰翻轉溪北政見比一比
61906,宣傳車太吵拜票電話多候選人躲選民地雷有妙招
61909,王惠美左批蔡英文賴清德右打魏明谷
61918,淡大學生問轉型正義蘇貞昌想想被冤枉的時候
61916,蘇貞昌淡大開講回應學生問台灣價值人權民主自由
61917,北市建議修法非自住現值萬以下課稅
61895,普悠瑪列車日在宜蘭新馬站翻覆造成死約人輕重傷目前責任歸屬沒有結論前行政院長張善政今日接受廣播專訪時說
61923,賴揆人肉試驗搭台鐵比他笑誰會相信
61943,政院調查小組結果打臉台鐵司機員有告知調度員關閉
61939,安平大潤發傳月底熄燈高思博再喊經濟要博起
61945,陳致中證實陳水扁日將站台為他披彩帶
61967,普悠瑪事故政院調查自大溪站就沒有運作
61966,親自視察普悠瑪賴揆籲放心搭乘
61968,陳學聖反空汙遊行歡迎蔡英文鄭文燦一起來
61965,影反空汙大遊行環團暖身嗆賴清德黑手
61964,搭普悠瑪比賴清德政府會對台鐵總體檢
61948,普悠瑪翻覆事件行政院成立調查小組由政務委員吳澤成擔任召集人行政院副秘書長何佩珊今日在民進黨中常會報告時
61960,普悠瑪事故政院調查自大溪站就沒有運作
61972,影搶修小時雙向通車賴清德搭首班普悠瑪抵花蓮
61958,台鐵普悠瑪號發生出軌事故造成死及上百人傷亡經修復後行政院長賴清德今日上午特地與交通部長吳宏謀搭乘首班車
61989,普悠瑪列車事故行政調查估一週完成初步報告
61988,普悠瑪事故賴揆該負責的會負責不冤枉無辜
61975,普悠瑪事故賴揆該負責的會負責不冤枉無辜
61980,普悠瑪列車事故行政調查估一週完成初步報告
61981,普悠瑪事故賴揆該負責的會負責不冤枉無辜
61986,監委要查普悠瑪事故挨批不務正業
62003,交長請辭未獲准立委應負責下台
62004,深澳電廠走入歷史台電最快下個月提交董事會
62005,辭交長獲慰留吳宏謀會擔起政治責任
61999,首場南市長辯論將登場高思博換掉-改用
62006,視察新馬車站賴揆會釐清責任給社會交代
62007,出席鹽水意麵節記者會黃偉哲推一區一特色
62010,反空污大遊行環團訴求藻礁永存
62020,環評結論公告廢止深澳電廠停止開發定案
62019,普悠瑪事故推馬政府張善政民進黨二年半在睡覺
62009,視察新馬車站賴揆會釐清責任給社會交代
62021,賴清德親搭普悠瑪號比讚安全通車
62017,賴清德吳宏謀搭普悠瑪比丁守中不負責任
62024,視察新馬車站賴揆會釐清責任給社會交代
62025,助企業留才庫藏股轉換期限將延長為年
60780,深澳電廠環評環保署今天公告廢止
60779,虧雞老爹北上合體柯林請帖製作中
60786,搭普悠瑪至花蓮賴清德盼花東民眾有信心
60781,深澳環評最快今廢止朱立倫希望是永久
60797,空汙藻礁環團合體遊行是賴清德召喚我們出來的
60796,深澳電廠最快今廢止朱立倫若再改變市民不接受
60791,政院普悠瑪事故尚未認定為人為疏失
62026,政院普悠瑪事故尚未認定為人為疏失
60790,搭普悠瑪至花蓮賴清德盼花東民眾有信心
60795,最新民調韓流效應高思博與黃偉哲差距已縮至變天機會大
60793,親搭普悠瑪掛保證賴清德花東依舊美麗
60794,美艦年經台海次國防部是艘次
60804,任閣揆年多道歉次賴揆反省檢討成為進步動力
60803,影環團公布反空污遊行路線反空汙救藻礁
60806,搭首班普悠瑪賴清德普悠瑪將全面體檢
60810,環團今宣布反空污大遊行路線要救藻礁救民主
60813,搭首班普悠瑪賴揆要讓國人有信心台鐵將全面體檢
60823,為普悠瑪事故口頭請辭吳宏謀今將赴立院備詢
60831,藍委占備詢台杯葛楊翠因公請假
60832,深澳環評結論最快今天撤銷
60828,大學串連辦政見辯論僅嘉南成功
60834,台南市長辯論會周六強到齊
60835,美艦航行台海美前官員未來會更頻繁
60826,想安心搭車政院周內提對策
60827,賴揆道歉吳宏謀獲慰留將設運輸安全委員會
60836,連線結盟選將追求最大效益
60830,搶青年選票選舉直播辦趴綜藝化
60829,北漂成議題掀起返鄉投票熱潮
60848,要讓民眾安心搭火車台鐵購車可能考量自動駕駛
60833,要讓民眾安心搭火車台鐵購車可能考量自動駕駛
60841,宗教基本法草案凍結提案人王金平也撤簽
60844,交通部長口頭請辭賴揆救災中予以慰留
60850,賴揆上任年道歉次網酸下台比較實在
60847,不准新北設病床醫療人士批朱立倫為了選舉假話隨便說
60854,王金平總質詢壓軸倡兩岸和平協議
60858,遭陳唐山怒罵垃圾蘇煥智無恩怨只是立場不同
60859,立委憂周年慶專櫃人員過勞勞動部加強檢查
60856,立委憂周年慶專櫃人員過勞勞動部加強檢查
60824,促進轉型正義委員會正副主委同時出缺國民黨立法院黨團因不滿行政院長賴清德任命促轉會專任委員楊翠為代理主委日前向法院聲請假處分今
60866,廢止深澳電廠環評環署最快日公告
60867,影╱周日請辭遭慰留吳宏謀前事不忘後事之師
60865,高思博跟進韓國瑜秀捐血網友酸可憐無存在感
60874,影普悠瑪事故吳宏謀請辭今立院質詢缺席
60855,台鐵普悠瑪於日發生翻車事故造成人罹難近人受傷此事件也是台鐵近年來發生最慘重的意外行政院長賴清德今
60875,設國家運輸安全委員會賴揆草案下個月送立院
60879,台鐵司機員不足肇禍政院賴揆核定年新增人
60880,設國家運輸安全委員會賴揆草案下個月送立院
60877,設國家運輸安全委員會賴揆草案下個月送立院
60882,普悠瑪出軌交長吳宏謀口頭請辭賴揆慰留
60893,普悠瑪事故交通部長吳宏謀當晚就口頭請辭賴揆未准
60884,教師行政減量特教評鑑擬改為年一次
60895,賴清德交通部長吳宏謀曾口頭請辭
60894,交通部長吳宏謀為普悠瑪事故口頭請辭賴揆未同意
60885,普悠瑪事故交長吳宏謀口頭請辭賴清德慰留
60892,普悠瑪翻車意外賴揆證實交長口頭請辭獲慰留
60891,賴揆允成立運輸安全委員會法案下月送立院
60890,賴清德交通部長吳宏謀已口頭請辭
60899,快訊賴清德立院證實交通部長口頭請辭
60897,台鐵局長才傳請辭賴清德交長吳宏謀日口頭請辭
60898,鐵路應該是最安全賴揆為事故道歉
60910,立委鄭寶清指台鐵內部調查反覆賴揆承諾公開報告
60912,李鴻鈞指台鐵有陳年痼疾賴揆各層面體檢勢在必行
60926,普悠瑪列車事故賴揆單一窗口協助後續賠償
60916,普悠瑪列車事故賴揆單一窗口協助後續賠償
60911,荷蘭出土台灣首份地籍表重見年前熱蘭遮市
60906,普悠瑪事故後痛定思痛賴揆承諾國家運輸安全調查委員會下月送案
60925,常規演訓賴揆年就有次
60929,力推雙語國家賴清德英語絕對有幫助
60934,力推雙語國家賴清德英語絕對有幫助
60938,有感地震立院備詢官員淡定應對
60949,地震不影響立院院會賴揆看一眼天花板不為所動
60948,中興新村活化慢賴清德過去失敗是因陳義過高
60930,普悠瑪翻覆事故賴揆調查結果公布前不必揣測
60947,飛安會擴編運安會賴揆政院版下個月送立院
60946,交通部普悠瑪彎道時速將從公里降到公里
60945,普悠瑪列車事故賴揆調查結果公布前不必揣測
60942,普悠瑪列車事故賴揆調查結果公布前不必揣測
60956,普悠瑪翻覆事件立院總質詢前默哀分鐘
60943,陳建仁批新北每萬人病床數都之末朱立倫請過去衛生署長道歉
60957,英文列第二官方語拚競爭力賴揆非絕對但一定有幫助
60951,哀悼普悠瑪列車事故賴清德率閣員為罹難者默哀
60952,賴揆挾他國力量選舉是違法候選人應自我約束
60969,哀悼普悠瑪列車事故賴清德率閣員為罹難者默哀
60979,籲中央把事故查清楚陳金德否則民眾不敢搭普悠瑪
60961,美軍艦航經台灣海峽賴揆歷年來都有常規演訓
60970,賴揆挾他國力量選舉是違法候選人應自我約束
60980,綠委質疑普悠瑪不符規格標準賴揆督導交通部查明
60962,普悠瑪翻車意外賴清德彎道超速造成
60978,美艦通過台海賴清德年就有次
60977,美軍艦航經台灣海峽賴揆美國常規演訓
60975,陸資介入選舉賴清德中國不會放過台灣
60976,影政院為普悠瑪罹難者默哀賴揆道歉彎道超速造成
60973,中國資金介入台灣選舉賴清德轟違法籲候選人自我約束
60972,普悠瑪事故重大傷亡賴清德親自道歉
60967,美軍艦航經台灣海峽賴揆美國常規演訓
60983,年底大選倒數調查局已蒐集到中國資金介入台灣選舉之情資對此行政院長賴清德今在受訪表示這是事實
60989,普悠瑪翻覆事故賴清德公開致歉
60968,普悠瑪列車事故釀死賴清德道歉
60971,美艦常規航行台海賴清德爆年就有次
60990,立法院總質詢全體為普悠瑪翻覆事件默哀
60992,月日觀塘工業港在官派委員護航通過環評當天行政院政委張景森在臉書文說他當天收到幾項開心的生日禮物其一是觀塘案環評通過其二是
61002,黨產會國民黨竹縣黨部先蓋後佔佔了再買
61021,苦苓又一計神預測爆最新六都首長當選名單
61032,針對台鐵日發生普悠瑪號出軌翻車造成死傷的嚴重事故立法院今日朝野協商決議個月內邀請行政院長賴清德率相關部會首長
61039,立院協商決議邀賴揆一個月內報告普悠瑪事故
61037,中選會公投選務人員招募進度超前目前僅缺萬人
61048,朝野黨團共識賴揆個月內提普悠瑪事故專案報告
61050,要完整大潭藻礁環團批政府造假
61042,立院協商決議邀賴揆一個月內報告普悠瑪事故
61059,普悠瑪翻覆事故立院要求賴清德一個月內報告
61076,抽中號高思博南高合作共創雙贏
61072,鐵路事故行政調查小組成立賴揆普悠瑪全面安全體檢
61073,日本制震器造假南市府相關公共工程皆無採用
61079,賴揆指示成立行政調查小組全面體檢普悠瑪
61087,環團盡一切力量阻止中油觀塘案破壞生態
61102,普悠瑪翻車事故釀死賴清德研議是否停駛
61106,普悠瑪列車翻覆謝龍介取消今天總部成立造勢大會
61544,虧雞爹挺蘇他當縣長時做得很好
61551,觀察站民心思變南鐵板出現鬆動
61574,影普悠瑪出軌翻覆傷亡慘賴揆搜救工作盼凌晨完成
61565,台鐵車次普悠瑪列車在宜蘭新馬站附近出軌造成人死亡人受傷的重大事件行政院長賴清德日深夜趕到現場了解搶修狀況
61560,披星戴月賴清德率部長深夜抵新馬車站坐鎮搶救
61547,無黨籍候選人不靠大咖站台自己爭曝光
61548,謝她不離不棄扁媽抱病站台
61552,新北牽動中央大戰朱立倫賴清德前哨戰
61573,普悠瑪事故傷者祈福蘇煥智暫停選舉活動天
61572,新人參選老將經驗高思博為候選人黃俊勝站台
61584,率隊到場陳亭妃籲團結支持黃偉哲
61578,針對台鐵普悠瑪列車在宜蘭翻覆的意外國民黨青年次團草協聯盟發起人李正浩日在臉書發文指行政院長賴清德院長未即時了解災情
61580,不再閃躲王惠美要問小英同意彰南有捷運嗎
61581,普悠瑪翻覆賴揆還在忙助選民進黨駁混淆視聽
61582,大讚黃偉哲大器賴清德國民黨絕不可能改革
61593,普悠瑪事故發生賴揆還在輔選民進黨痛斥混淆視聽
61583,南市長候選人陳永和暫停選舉活動天
61592,拚翻轉高思博選情謝龍介蘇煥智告黃偉哲更具殺傷力
61597,總統兼民進黨主席蔡英文今日前往台南替黨籍市長候選人黃偉哲的競選總部台南城市願景館成立站台剪綵
59878,饒慶鈴競總成立拜託選民不要讓台東縣政府成為台東東廠
59881,新北市長朱立倫台南助選高舉勝利手勢挺高思博
59877,蔡英文台南許願台南第定勝利
59894,黑客松唐鳳幫助與生態系對話
59889,蔡英文台南站台反南鐵東移抗議人被警方帶離
59893,影蔡英文南下助選陳抗者舞台前高舉白布條
59890,普悠瑪出軌翻車姚文智今晚造勢活動取消
59892,影總統蔡英文為黃偉哲站台陳致曉台下抗議被警帶走
59903,總統蔡英文為黃偉哲站台陳致曉台下抗議被警帶走
59887,蔡總統台灣主權不能妥協讓步
59888,小英賴揆聯手為黃偉哲站反南鐵人士到場鬧場
59899,黑客松唐鳳幫助與生態系對話
59906,國民黨高雄市長候選人韓國瑜今日下午到台南市幫同黨市議員盧崑福站台廣受鄉親熱烈歡迎外界將人氣高漲的韓國瑜
59910,台南選情升溫謝龍介韓國瑜沒有頭髮但有頭腦
59902,蔡英文還沒站台愛台灣聯盟場外先抗議
59901,黃偉哲願景館成立小英賴揆聯手改革不能倒退
59911,柯文哲說台女不化妝上街嚇人唐鳳人民有化妝不化妝自由
59918,柯說台女不化妝上街嚇人唐鳳人民有化妝不化妝自由
59909,麥寮競總成立李進勇持續落實嚴管空污箭
59914,新北市政府近來強調塗氟顧真牙勝過裝假牙除為市政辯護也連帶助攻國民黨新北市長候選人侯友宜選情但行政院長賴清德昨日卻說
59921,影韓國瑜到台南眷村又引起暴動了
59916,國民黨的另一顆太陽韓國瑜笑那國民黨要有后羿
59920,牙齒塗氟是保健蘇貞昌牙齒沒有塗在眼睛
59929,栽培容易又能淨化空氣農委會推森氏紅淡比
59933,林義豐新北為黃俊哲站台蘇貞昌讚他正港電音趴
59938,以活動造成轟動的無黨籍台南市長侯選人林義豐今日北上到新北市為民進黨籍議員黃俊哲助選
59945,藍綠候選人都幫忙站台林義豐年想選總統
59942,賴清德曾諷沒牙齒怎塗氟侯友宜院長自己打自己嘴巴
59941,蘇貞昌黃俊哲聯合造勢虧雞老爹也力挺
59943,長照億多補助款退億侯友宜這筆錢退回最多的是高雄市
55162,吳芳銘競總成立蘇煥智縣府首長相挺
55167,台南藍綠今尬場小英賴揆站台朱立倫掃街
55177,聯合報一周大事
55178,新聞眼公投爆量亂布局藍左右為難
55186,民進黨新北市長候選人蘇貞昌今舉行會做事晚會與新北子弟行政院長賴清德合體造勢賴致詞表示新北選戰至關重要除了是
55168,搶板橋三重票倉蘇貞昌賴清德同框造勢
55185,民進黨新北市長候選人蘇貞昌今舉行會做事晚會與新北子弟行政院長賴清德合體造勢蘇致詞表示他與賴有同一個心願就是
55184,民進黨新北市長候選人蘇貞昌今舉行會做事晚會與新北子弟行政院長賴清德合體造勢因中央執政受質疑賴致詞時也替蔡政府改革
55187,蘇院長合體賴揆蘇貞昌中央地方連一線建設看得見
55188,蘇賴連線三重造勢晚會人氣旺
55195,蘇賴連線三重造勢晚會人氣旺
55194,與賴清德同台造勢蘇貞昌有史以來第一次
55189,與賴清德同台造勢蘇貞昌有史以來第一次
55191,郭鴻儀成立競總郭子乾模仿秀助陣
55192,合體力挺蘇貞昌賴清德砲轟侯友宜選舉只有招反對
55201,賴清德蘇貞昌趕赴三重造勢越晚人越多
55198,競選總部也走女僕風姊妹花繫圍裙化身一日店長奉茶
55203,蘇貞昌板橋造勢晚會座無虛席迎接合體賴清德進場
55206,蘇貞昌賴清德聯合造勢大觀一旁抗議
55207,蘇貞昌賴清德聯合造勢大觀一旁抗議
55211,獨家禁婦聯會浮濫報價黨產會大砍百萬冷氣維修費
55216,吳敦義宜蘭站台稱與陳定南縣市長民調輪流第
55229,台語不等於閩南語陳學聖賴清德不當發言應道歉
55228,賴清德說台語等於閩南語客語學會不要獨尊閩南語
55227,宋楚瑜報恩情跨黨派為賴清德表姪童子瑋站台
55230,參觀藝術展有感而發賴清德盼擋下假消息
55226,參觀藝術展有感而發賴清德盼擋下假消息
55231,南市議會最認真阿姐尋求連霸資深藝人站台加持
55233,賴揆讚台南民主聖地蔡執政年完成多項改革拚經濟
55241,賴清德晚間同框蘇貞昌現任前任院長站台很精彩
55242,爭取年輕女性選票高思博籲重視職場女男平等
55238,台灣全球競爭力第吳敦義稱他當閣揆時可算第
